stdno,name,gender,country,curriculum,scholarship,college,earned,classif,yearlevel,allowed,grp,npriority,nalternates,ncurrent
7446-84621,Ruth Grant,F,1,BSCHE-2011-GEN,0,CEAT,67,2,3,20,4,8,1,0,
5900-61985,Dominic Sharp,M,1,BSAM-2011,0,CAS,66,2,3,18,4,6,6,0,
7286-93393,Isaac Nolan,M,1,BSEE-2011,0,CEAT,62,2,3,20,4,7,3,0,
2598-92232,Richard Campbell,F,1,BSF-2011,0,CFNR,51,2,2,21,4,9,7,0,
9494-54009,Fiona Vaughan,M,1,BSCHE-2011-GEN,0,CEAT,60,2,3,20,4,9,5,0,
8882-96419,Jason Bell,M,1,BSEE-2011,0,CEAT,58,2,3,20,4,7,0,0,
2850-31279,Virginia Ince,M,1,BSCE-2011,0,CEAT,59,2,3,17,4,6,0,0,
7294-87239,Ian Wallace,F,1,BSHE-2011,0,CHE,54,2,2,20,4,7,12,0,
3801-33301,Lillian Taylor,F,1,BSAECO-2011,0,CEM,72,2,3,18,4,8,7,0,
6414-32059,Robert Clark,M,1,BSEE-2011,0,CEAT,67,2,3,20,4,7,3,0,
1473-12988,Isaac Simpson,M,1,DVM-2011,0,CVM,49,1,2,19,4,7,3,0,
1025-23793,Jennifer Gill,F,1,BSF-2011,0,CFNR,32,1,2,21,4,8,7,0,
6875-77959,Joshua Welch,M,1,BSAECO-2011,0,CEM,39,2,2,18,4,7,6,0,
6832-90984,Gordon Harris,F,1,BSF-2011,0,CFNR,57,2,3,21,4,8,2,0,
7789-02646,Robert Buckland,F,1,BSF-2011,0,CFNR,57,2,3,21,4,9,5,0,
7513-05413,Thomas Howard,M,1,BSF-2011,0,CFNR,47,2,2,21,4,7,7,0,
7459-90426,Oliver Young,F,1,BSAM-2011,0,CAS,63,2,3,18,4,6,7,0,
3341-10708,Kevin Newman,M,1,BSA-2011,0,CA,48,2,2,18,4,7,7,0,
9415-74358,Amy Allan,F,1,DVM-2011,0,CVM,43,1,2,19,4,8,5,0,
2725-23983,Gabrielle Underwood,F,1,BSIE-2013,0,CEAT,48,2,2,21,4,7,2,0,
2196-89845,Nicola Poole,F,1,BSSTAT-2011,0,CAS,66,2,3,18,4,6,6,0,
9108-67218,Zoe Morrison,F,1,BSAECO-2011,0,CEM,45,2,2,18,4,7,0,0,
4031-79778,Paul Mackay,M,1,BSCS-2011-SP-PR,0,CAS,68,2,3,18,4,7,8,0,
0811-46736,William Forsyth,F,1,BASOC-2012,0,CAS,54,2,3,18,4,8,6,0,
5532-44584,Diane Stewart,F,1,BSAECO-2011,0,CEM,60,2,3,18,4,7,6,0,
0307-76198,Natalie Rutherford,F,1,BSA-2011,0,CA,37,1,2,18,4,6,2,0,
5353-44005,Nathan Morgan,F,1,BSIE-2013,0,CEAT,67,2,3,19,4,5,0,0,
4615-72173,Donna McDonald,M,1,BSAECO-2011,0,CEM,55,2,3,18,4,8,3,0,
4856-89073,James Paterson,M,1,BSSTAT-2011,0,CAS,51,2,2,19,4,7,10,0,
7935-51294,Madeleine May,M,1,BSAECO-2011,0,CEM,60,2,3,18,4,6,0,0,
1680-45054,Nicola Burgess,F,1,BSAM-2011,0,CAS,57,2,3,18,4,6,5,0,
0836-05033,Rose Berry,F,1,BASOC-2012,0,CAS,57,2,3,18,4,6,9,0,
6131-84762,Dylan Lewis,M,1,BSAECO-2011,0,CEM,54,2,3,18,4,7,6,0,
8365-85095,Andrew Kerr,F,1,BSDC-2011,0,CDC,30,1,2,18,4,7,8,0,
9916-00351,Kevin Knox,F,1,BACA-2011-PR,0,CAS,57,2,3,18,4,8,4,0,
9217-69887,Dominic Walsh,M,1,BSFT-2011,0,CA,59,2,3,18,4,8,3,0,
1147-40865,Boris White,M,1,BSEE-2011,0,CEAT,50,2,2,18,4,4,0,0,
9865-24626,Fiona Ince,F,1,BSIE-2013,0,CEAT,62,2,3,19,4,6,3,0,
0873-10552,Connor Mackay,M,1,BSEE-2011,0,CEAT,52,2,2,18,4,8,6,0,
5016-70622,Boris Churchill,M,1,BSCE-2011,0,CEAT,57,2,3,17,4,6,0,0,
4569-63626,Boris Lawrence,F,1,BSF-2011,0,CFNR,45,2,2,21,4,9,4,0,
4415-41472,Michelle Hughes,F,1,BSIE-2013,0,CEAT,66,2,3,19,4,7,2,0,
5195-99133,Leah White,F,1,BSA-2011,0,CA,55,2,2,18,4,7,6,0,
2701-10711,William Forsyth,M,1,BSF-2011,0,CFNR,48,2,2,21,4,9,6,0,
8478-50461,Kylie Baker,F,1,BSA-2011,0,CA,57,2,3,21,4,9,3,0,
5025-27338,Vanessa Vaughan,F,1,BSAECO-2011,0,CEM,54,2,3,18,4,7,4,0,
8763-93596,Abigail Bower,F,1,BSHE-2011,0,CHE,47,2,2,20,4,7,10,0,
2932-92432,Blake Chapman,F,1,BSSTAT-2011,0,CAS,40,2,2,19,4,7,8,0,
1849-12942,Carl Vance,F,1,BSN-2011,0,CHE,31,1,2,20,4,8,6,0,
9380-84325,Katherine Morgan,F,1,DVM-2011,0,CVM,43,1,2,19,4,6,1,0,
2557-27073,Gordon Gibson,M,1,BSF-2011,0,CFNR,42,2,2,21,4,8,4,0,
4065-39587,Emily Rampling,F,1,BSA-2011,0,CA,34,1,2,18,4,7,7,0,
0149-17679,Faith Graham,M,1,BSSTAT-2011,0,CAS,77,3,3,18,4,8,6,0,
7524-14686,Lucas Smith,F,1,BSF-2011,0,CFNR,53,2,2,21,4,8,3,0,
8794-47901,William Forsyth,F,1,BSBIO-2011,0,CAS,64,2,3,21,4,7,5,0,
3395-22900,Hannah Campbell,M,1,BSABT-2011,0,CA,61,2,3,21,4,8,5,0,
5570-97792,Jennifer Paige,F,1,BSCE-2011,0,CEAT,67,2,3,17,4,5,1,0,
4077-58041,Natalie Short,F,1,BSCHEM-2011,0,CAS,76,2,3,19,4,7,1,0,
5911-20747,Mary Piper,M,1,BSIE-2013,0,CEAT,47,2,2,21,4,7,2,0,
3852-14997,Christopher Hunter,F,1,BSIE-2013,0,CEAT,72,2,3,19,4,6,7,0,
1375-74408,Diana Poole,M,1,BSEE-2011,0,CEAT,69,2,3,20,4,7,1,0,
5806-96879,Joseph Metcalfe,F,1,BSBIO-2011,0,CAS,67,2,3,21,4,7,5,0,
0843-08283,Boris Lawrence,F,1,BSAECO-2011,0,CEM,66,2,3,18,4,8,4,0,
5716-48973,Rachel Randall,F,1,BSCE-2011,0,CEAT,69,2,3,17,4,6,0,0,
2720-35748,Lillian Harris,M,1,BSIE-2013,0,CEAT,52,2,2,21,4,6,7,0,
4348-01392,Julia Howard,F,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,7,2,0,
2820-47335,Cameron Hunter,F,1,BSHE-2011,0,CHE,65,2,3,21,4,8,6,0,
3732-31279,Victoria Poole,F,1,BSCHE-2011-GEN,0,CEAT,70,2,3,20,4,8,6,0,
4200-42934,Lisa Skinner,F,1,BSHE-2011,0,CHE,74,2,3,21,4,9,6,0,
6384-24435,Maria Ince,M,1,BSCHE-2011-GEN,0,CEAT,67,2,3,20,4,8,4,0,
2828-56435,Fiona Ince,M,1,BSHE-2011,0,CHE,33,1,2,20,4,7,8,0,
6565-82607,Zoe Morrison,M,1,BSAM-2011,0,CAS,60,2,3,18,4,6,6,0,
9430-18329,Wanda Hodges,F,1,BSHE-2011,0,CHE,47,2,2,20,4,7,7,0,
2001-11093,Alison Forsyth,F,1,BSSTAT-2011,0,CAS,74,2,3,18,4,7,6,0,
3077-29337,Pippa Dyer,M,1,BSCE-2011,0,CEAT,67,2,3,17,4,7,2,0,
5249-98347,Joseph Metcalfe,F,1,BSF-2011,0,CFNR,50,2,2,21,4,8,7,0,
1816-48534,Brandon Powell,M,1,BSAECO-2011,0,CEM,60,2,3,18,4,7,6,0,
5889-68195,Anna Johnston,M,1,BSIE-2013,0,CEAT,69,2,3,19,4,7,8,0,
9065-27207,Michelle Bower,F,1,BSN-2011,0,CHE,56,2,2,20,4,7,6,0,
9786-64422,Jan Peake,M,1,BSCS-2011-SP-PR,0,CAS,59,2,3,18,4,7,9,0,
6989-68782,Diana Paige,F,1,BSF-2011,0,CFNR,66,2,3,21,4,9,6,0,
6413-43526,Jasmine Campbell,F,1,DVM-2011,0,CVM,68,2,3,18,4,5,3,0,
8468-90826,Anna Davies,M,1,BSAP-2011,0,CAS,67,2,3,20,4,5,0,0,
0195-11489,Kylie Avery,F,1,BSIE-2013,0,CEAT,62,2,3,19,4,6,3,0,
5769-76710,Edward Piper,F,1,BSHE-2011,0,CHE,59,2,3,21,4,9,10,0,
5189-04800,Carol Wright,M,1,BSEE-2011,0,CEAT,70,2,3,20,4,7,2,0,
8727-01638,Ava Peake,F,1,BSCHEM-2011,0,CAS,52,2,2,19,4,7,6,0,
0240-30842,Dominic Allan,M,1,BSEE-2011,0,CEAT,65,2,3,20,4,7,2,0,
0829-86495,Rose Jackson,F,1,BSCHEM-2011,0,CAS,67,2,3,19,4,6,0,0,
2779-59425,Jacob Clark,F,1,BASOC-2012,0,CAS,33,1,2,18,4,8,11,0,
4713-60656,Anna Davies,M,1,BSCE-2011,0,CEAT,45,1,2,17,4,6,0,0,
9565-13428,Sebastian Dyer,M,1,BSAM-2011,0,CAS,58,2,3,18,4,5,0,0,
4849-84499,Blake Sanderson,F,1,BSCHE-2011-GEN,0,CEAT,64,2,3,20,4,8,5,0,
6786-52997,Richard Campbell,F,1,BSCHE-2011-GEN,0,CEAT,33,1,2,20,4,8,6,0,
1600-23283,Kevin Hardacre,M,1,BSCS-2011-SP-PR,0,CAS,53,2,3,18,4,6,0,0,
4715-51552,Edward Ogden,F,1,BSCS-2011-SP-PR,0,CAS,59,2,3,18,4,7,7,0,
2605-91583,Brian Gibson,M,1,BSCE-2011,0,CEAT,58,2,3,17,4,6,2,0,
6044-63179,Thomas Randall,F,1,BSCS-2011-SP-PR,0,CAS,71,2,3,18,4,6,6,0,
9582-06509,Joe Mackay,F,1,BSHE-2011,0,CHE,44,2,2,20,4,7,3,0,
3868-81610,Grace Davies,M,1,BSCE-2011,0,CEAT,56,2,3,17,4,3,0,0,
2395-33369,Liam Parsons,F,1,BSFT-2011,0,CA,46,2,2,19,4,8,2,0,
8512-96882,David Roberts,F,1,BSSTAT-2011,0,CAS,36,1,2,19,4,7,3,0,
8938-17935,Eric Terry,M,1,BSCS-2011-SP-PR,0,CAS,53,2,3,18,4,7,12,0,
8490-07346,Tim Gray,M,1,BSFT-2011,0,CA,47,2,2,19,4,7,4,0,
9397-37619,Eric Brown,F,1,BSAM-2011,0,CAS,63,2,3,18,4,6,6,0,
5232-90544,Eric Terry,F,1,BSAM-2011,0,CAS,69,2,3,18,4,6,4,0,
2603-22223,Ava Peake,M,1,BSAECO-2011,0,CEM,54,2,3,18,4,7,7,0,
4256-08944,Megan Murray,M,1,BSABE-2011,0,CEAT,64,2,3,20,4,8,2,0,
8883-15086,Liam Parsons,F,1,DVM-2011,0,CVM,53,1,2,19,4,7,1,0,
5467-52244,Stephen Chapman,M,1,BSEE-2011,0,CEAT,61,2,3,20,4,7,0,0,
4393-85364,Isaac Nolan,F,1,BSEE-2011,0,CEAT,67,2,3,20,4,8,2,0,
1208-04721,Virginia Sutherland,F,1,BSF-2011,0,CFNR,45,2,2,21,4,9,6,0,
6731-28825,Carol Hughes,F,1,BSAECO-2011,0,CEM,54,2,3,18,4,7,4,0,
7515-39902,Stewart Manning,F,1,BSAM-2011,0,CAS,57,2,3,18,4,7,2,0,
6927-24725,Irene Young,F,1,BSN-2011,0,CHE,60,2,3,23,4,9,0,0,
5474-46318,Connor Mackay,F,1,BSFT-2011,0,CA,67,2,3,18,4,8,8,0,
8521-05259,Liam Langdon,F,1,BACA-2011,0,CAS,33,1,2,18,4,7,0,0,
3845-07598,Faith Scott,M,1,BSIE-2013,0,CEAT,75,2,3,19,4,6,8,0,
2776-86127,Gabrielle Watson,F,1,BSSTAT-2011,0,CAS,74,2,3,18,4,6,7,0,
0952-14540,Lucas Hudson,F,1,BSMST-2011-BIO,0,CAS,84,3,3,21,4,9,5,0,
9241-13062,Samantha Langdon,F,1,BSHE-2011,0,CHE,65,2,3,21,4,8,3,0,
4469-51524,Charles Bond,M,1,BSDC-2011,0,CDC,63,2,3,18,4,7,4,0,
7644-40719,Vanessa King,M,1,BSEE-2011,0,CEAT,69,2,3,20,4,7,1,0,
0661-16974,Amy Skinner,M,1,BSIE-2013,0,CEAT,72,2,3,19,4,7,7,0,
9432-31865,Connor Fisher,F,1,PREVM-2011,0,CVM,49,4,2,19,4,7,0,0,
3631-81038,Lily Ferguson,F,1,BSCS-2011-SP-PR,0,CAS,50,2,2,18,4,6,2,0,
6716-78489,Amy Thomson,M,1,BSCHE-2011-GEN,0,CEAT,65,2,3,20,4,7,2,0,
2536-86040,Steven Fraser,M,1,BSAM-2011,0,CAS,66,2,3,18,4,6,4,0,
2142-75676,Christian Lyman,M,1,BSEE-2011,0,CEAT,66,2,3,20,4,7,1,0,
9279-03184,Jessica Hill,M,1,BSABT-2011,0,CA,66,2,3,21,4,8,4,0,
7946-14589,Justin Forsyth,M,1,BSEE-2011,0,CEAT,51,2,2,18,4,4,0,0,
0605-46165,Jennifer Paige,M,1,BSAM-2011,0,CAS,55,2,3,18,4,1,0,0,
2961-43065,Adrian Vance,M,1,BSMST-2011-BIO,0,CAS,72,2,3,21,4,8,7,0,
0633-23155,Samantha Langdon,M,1,BSCS-2011-SP-PR,0,CAS,56,2,3,18,4,7,7,0,
4603-17389,Rebecca Bailey,M,1,BSDC-2011,0,CDC,42,2,2,18,4,7,1,0,
5688-19134,Andrew Harris,M,1,BSEE-2011,0,CEAT,31,1,2,18,4,6,7,0,
8070-09567,Olivia Paterson,M,1,BSIE-2013,0,CEAT,75,2,3,19,4,6,6,0,
2242-81099,Dan Clark,M,1,BSIE-2013,0,CEAT,58,2,2,21,4,6,3,0,
2755-54088,Matt Johnston,M,1,DVM-2011,0,CVM,65,2,3,18,4,6,2,0,
9182-14982,Diana McLean,M,1,BSEE-2011,0,CEAT,67,2,3,20,4,5,0,0,
0117-56593,Alison White,M,1,BSABT-2011,0,CA,33,1,2,19,4,8,8,0,
4749-55692,Amy Allan,F,1,BSCHEM-2011,0,CAS,70,2,3,19,4,4,0,0,
5900-55342,Paul Hill,M,1,BSCE-2011,0,CEAT,78,2,3,17,4,4,0,0,
1887-31355,Wanda Hodges,F,1,BSBIO-2011,0,CAS,60,2,3,21,4,8,4,0,
5916-80666,Fiona Hemmings,F,1,BSIE-2013,0,CEAT,68,2,3,19,4,7,4,0,
2951-82159,Sophie Morgan,M,1,BSCHE-2011-GEN,0,CEAT,73,2,3,20,4,9,7,0,
3221-65466,Audrey Parr,F,1,BSABT-2011,0,CA,73,2,3,21,4,9,7,0,
5083-76726,Pippa Dyer,F,1,BSCHEM-2011,0,CAS,72,2,3,19,4,7,4,0,
3331-89433,Julian Hughes,F,1,BSCHE-2011-GEN,0,CEAT,73,2,3,20,4,8,5,0,
4193-02615,Simon Lyman,F,1,BSABE-2011,0,CEAT,72,2,3,20,4,6,5,0,
6279-38748,Julian Ellison,M,1,BSCE-2011,0,CEAT,45,1,2,17,4,5,0,0,
3035-34146,Boris White,M,1,BSEE-2011,0,CEAT,53,2,2,18,4,7,4,0,
2912-34337,Alison Forsyth,M,1,BSAM-2011,0,CAS,49,2,2,20,4,7,0,0,
7540-41826,Rose Ross,F,1,BSABE-2011,0,CEAT,44,1,2,20,4,9,2,0,
7316-38598,James Manning,F,1,BSHE-2011,0,CHE,62,2,3,21,4,9,8,0,
7746-56862,Michelle Wilkins,F,1,BSSTAT-2011,0,CAS,74,2,3,18,4,7,6,0,
4850-01629,Sue Hart,M,1,BSABM-2011,0,CEM,53,2,3,18,4,7,5,0,
2792-70227,Pippa Dyer,F,1,BSF-2011,0,CFNR,57,2,3,21,4,9,6,0,
8714-40473,Kevin Knox,M,1,BSCHEM-2011,0,CAS,69,2,3,19,4,7,1,0,
4138-01143,Donna Bailey,M,1,BSEE-2011,0,CEAT,73,2,3,20,4,7,0,0,
8084-40861,Olivia Baker,M,1,BSCE-2011,0,CEAT,76,2,3,17,4,6,1,0,
4022-06251,Amanda McDonald,F,1,BSF-2011,0,CFNR,55,2,2,21,4,9,0,0,
2107-45683,Liam Langdon,F,1,DVM-2011,0,CVM,58,2,3,18,4,6,3,0,
2124-80029,Jane Martin,M,1,BSEE-2011,0,CEAT,21,1,2,18,4,4,0,0,
5117-35269,Peter Knox,F,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,7,0,0,
4710-79826,Fiona Wallace,F,1,BSMATH-2011,0,CAS,52,2,3,18,4,2,0,0,
7229-82541,Gabrielle Ellison,M,1,BSCE-2011,0,CEAT,43,1,2,17,4,8,1,0,
8258-65124,Alison Pullman,F,1,BSCS-2011-SP-PR,0,CAS,59,2,3,18,4,7,10,0,
3155-52069,Benjamin Clarkson,M,1,BSAP-2011,0,CAS,43,2,2,18,4,6,0,0,
9254-49159,Joseph Metcalfe,M,1,BSABE-2011,0,CEAT,58,2,3,20,4,8,4,0,
4984-92690,Mary Anderson,F,1,BSCS-2011-SP-PR,0,CAS,59,2,3,18,4,6,3,0,
1084-10418,Irene Young,F,1,BSSTAT-2011,0,CAS,77,3,3,18,4,6,6,0,
9300-49706,Nicola Burgess,F,1,BSABE-2011,0,CEAT,61,2,3,20,4,7,2,0,
4220-23980,Adrian Mathis,M,1,BSCE-2011,0,CEAT,47,2,2,17,4,5,0,0,
1292-42015,Jason Payne,F,1,BSCE-2011,0,CEAT,67,2,3,17,4,6,2,0,
4741-56952,Lucas Smith,F,1,BSSTAT-2011,0,CAS,68,2,3,18,4,8,7,0,
6504-69879,Carl Langdon,M,1,BSAP-2011,0,CAS,64,2,3,20,4,5,0,0,
0279-14137,Wendy Jones,M,1,BSCHE-2011-GEN,0,CEAT,56,2,2,20,4,8,7,0,
7107-67472,Bernadette Cornish,F,1,BSBIO-2011,0,CAS,54,2,2,19,4,7,6,0,
1822-20753,Sue Hart,F,1,BSHE-2011,0,CHE,65,2,3,21,4,8,5,0,
1194-81932,Jane Churchill,F,1,BSAM-2011,0,CAS,66,2,3,18,4,6,5,0,
2867-98661,Ruth Bailey,F,1,BSBIO-2011,0,CAS,57,2,3,21,4,8,6,0,
0988-67589,Vanessa Vaughan,M,1,BSCE-2011,0,CEAT,65,2,3,17,4,6,3,0,
9876-93815,Pippa Dyer,F,1,BSCHEM-2011,0,CAS,70,2,3,19,4,7,2,0,
5953-13530,Anna Berry,M,1,BSABE-2011,0,CEAT,49,2,2,20,4,7,5,0,
4449-18875,Christian Watson,F,1,BSCS-2011-SP-PR,0,CAS,47,2,2,18,4,7,3,0,
7733-17441,Robert Buckland,M,1,BSCE-2011,0,CEAT,60,2,3,17,4,6,0,0,
0092-47067,Jan Peake,F,1,BSDC-2011,0,CDC,42,2,2,18,4,8,8,0,
2071-80878,Ruth Grant,M,1,BSEE-2011,0,CEAT,67,2,3,20,4,7,0,0,
2945-25415,Kylie Avery,M,1,BSCE-2011,0,CEAT,61,2,3,17,4,6,3,0,
5277-58898,Rachel Randall,M,1,BSABE-2011,0,CEAT,63,2,3,20,4,5,0,0,
2797-59614,Kylie Baker,F,1,BSCHE-2011-GEN,0,CEAT,58,2,3,20,4,8,6,0,
3168-70837,Brian Gibson,M,1,BSA-2011,0,CA,39,1,2,18,4,8,8,0,
7438-07330,Katherine Morgan,M,1,DVM-2011,0,CVM,56,1,2,19,4,6,4,0,
7695-56432,Max Nash,F,1,BASOC-2012,0,CAS,42,2,2,18,4,7,13,0,
7518-03795,Emily Bell,M,1,BSDC-2011,0,CDC,51,2,2,18,4,7,1,0,
4611-09335,Pippa North,F,1,BSSTAT-2011,0,CAS,74,2,3,18,4,7,6,0,
2697-41195,Tim Gray,F,1,BSBIO-2011,0,CAS,51,2,2,19,4,8,8,0,
1957-73921,Stephanie Russell,M,1,DVM-2011,0,CVM,62,2,3,18,4,6,3,0,
4742-42366,Sam Lambert,M,1,BSA-2011,0,CA,69,2,3,21,4,8,2,0,
3847-97570,Liam Blake,M,1,BSEE-2011,0,CEAT,45,1,2,18,4,4,0,0,
4247-10685,Diane Lawrence,F,1,BSIE-2013,0,CEAT,64,2,3,19,4,6,1,0,
6089-74290,Gordon Reid,M,1,BSIE-2013,0,CEAT,70,2,3,19,4,9,5,0,
2143-53526,Warren Black,F,1,BSMST-2011-BIO,0,CAS,44,2,2,20,4,8,6,0,
9223-95195,Joe Nolan,F,1,BASOC-2012,0,CAS,57,2,3,18,4,8,8,0,
0504-07445,Dylan Skinner,M,1,DVM-2011,0,CVM,63,2,3,18,4,6,0,0,
2640-36291,Theresa Ellison,F,1,BSABM-2011,0,CEM,57,2,3,18,4,8,7,0,
9821-73226,Joan Turner,M,1,BSCS-2011-SP-PR,0,CAS,42,2,2,18,4,4,0,0,
2913-55390,Carl Gray,M,1,BSEE-2011,0,CEAT,55,2,3,20,4,4,0,0,
8083-09296,Zoe Nash,F,1,BSHE-2011,0,CHE,65,2,3,21,4,9,5,0,
0803-98768,Gordon Reid,M,1,BSHE-2011,0,CHE,56,2,2,20,4,7,5,0,
2168-62278,Diana Paige,F,1,BSIE-2013,0,CEAT,67,2,3,19,4,6,2,0,
3260-90939,James Oliver,M,1,BSEE-2011,0,CEAT,39,1,2,18,4,7,4,0,
2944-50478,Nathan Morgan,F,1,BSAECO-2011,0,CEM,69,2,3,18,4,7,2,0,
3600-16158,Jacob Greene,F,1,PREVM-2011,0,CVM,32,2,2,19,4,9,5,0,
1540-68019,Boris Churchill,F,1,CertFor,0,CFNR,40,3,2,16,4,3,0,0,
3636-85368,Michelle Bower,F,1,CertFor,0,CFNR,44,3,2,16,4,3,0,0,
8773-36971,Joe Lewis,M,1,CertFor,0,CFNR,50,3,2,16,4,4,0,0,
5567-47114,Lauren Davies,F,1,CertFor,0,CFNR,52,3,2,16,4,2,0,0,
1339-72642,Michael Clark,F,1,CertFor,0,CFNR,43,3,2,16,4,5,1,0,
5288-15135,Richard Lee,F,1,BSCHEM-2011,0,CAS,61,2,2,19,4,7,3,0,
4080-80661,Amanda McLean,M,1,BACA-2011,0,CAS,15,1,1,18,4,7,5,0,
7172-80242,Oliver Ogden,F,1,BACA-2011,0,CAS,54,2,3,18,4,7,1,0,
5731-41110,Andrea Blake,F,1,BSA-2011,0,CA,63,2,3,21,4,7,5,0,
0819-97909,Nicholas Sharp,F,1,BSABM-2011,0,CEM,50,2,2,17,4,7,12,0,
0339-63886,Carl Avery,F,1,BACA-2011-PR,0,CAS,45,2,2,18,4,5,0,0,
0152-68555,Justin Brown,F,1,BSDC-2011,0,CDC,48,2,2,18,4,7,10,0,
8259-69144,Carol Newman,M,1,BSAM-2011,0,CAS,60,2,3,18,4,7,2,0,
1794-90437,Carolyn Wallace,M,1,BSABM-2011,0,CEM,47,2,2,17,4,8,7,0,
6536-80730,Wendy Jones,M,1,BSA-2011,0,CA,34,1,2,18,4,8,11,0,
9320-86832,Andrea Blake,F,1,BSBIO-2011,0,CAS,50,2,2,19,4,8,1,0,
7606-94349,Ryan Metcalfe,M,1,BSABM-2011,0,CEM,39,2,2,17,4,8,1,0,
7702-05794,Andrea Manning,M,1,BSA-2011,0,CA,51,2,2,18,4,8,7,0,
8611-05475,Pippa Dyer,M,1,BSCHEM-2011,0,CAS,62,2,2,19,4,8,9,0,
2340-67298,Stephen Chapman,F,1,BSDC-2011,0,CDC,33,1,2,18,4,8,5,0,
0143-09653,Ella Alsop,F,1,BSABM-2011,0,CEM,57,2,3,18,4,8,9,0,
5939-29452,Anna Davidson,F,1,BSABT-2011,0,CA,60,2,3,21,4,9,3,0,
4846-50077,Rebecca Bailey,F,1,BSMATH-2011,0,CAS,63,2,3,18,4,7,8,0,
8085-39787,John Bell,F,1,BSABM-2011,0,CEM,30,1,2,17,4,7,5,0,
4901-17882,Michelle Hughes,M,1,CertFor,0,CFNR,50,3,2,16,4,4,0,0,
8414-95127,Emily Bell,F,1,BSF-2011,0,CFNR,24,1,2,21,4,9,10,0,
5711-03156,Andrew Harris,M,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,8,0,
3189-67365,Edward Ogden,F,1,BSF-2011,0,CFNR,24,1,2,21,4,9,7,0,
4173-48011,Jan Peake,M,1,BSECO-2012,0,CEM,27,1,2,18,4,6,7,0,
3410-24157,Frank Hunter,M,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,9,0,
6941-81169,Boris Churchill,F,1,BSEE-2011,0,CEAT,27,1,2,18,4,8,5,0,
2114-48242,Emily Churchill,F,1,BSMST-2011-MATH,0,CAS,32,1,2,19,4,8,4,0,
2037-35387,Jane Baker,F,1,BSA-2011,0,CA,24,1,2,18,4,8,12,0,
5165-11237,Austin Piper,F,1,BSCS-2011-SP-PR,0,CAS,27,1,2,18,4,7,3,0,
3589-03760,Natalie Short,F,1,BSCHEM-2011,0,CAS,39,1,2,19,4,9,7,0,
7983-23517,Max Scott,F,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,8,6,0,
0847-30927,Carol Newman,M,1,BSBIO-2011,0,CAS,28,1,2,19,4,8,11,0,
9393-91667,Victor Abraham,F,1,BSDC-2011,0,CDC,30,1,2,18,4,8,7,0,
2932-44393,Austin Glover,F,1,BSCHE-2011-GEN,0,CEAT,33,1,2,20,4,9,8,0,
2498-83675,Pippa Dyer,M,1,BSABE-2011,0,CEAT,19,1,2,20,4,8,6,0,
5004-73217,Jan Bond,F,1,BSCHEM-2011,0,CAS,31,1,2,19,4,8,6,0,
1883-04135,Alexander Wilson,F,1,BSECO-2012,0,CEM,35,2,2,18,4,7,6,0,
4076-91816,Andrew Berry,M,1,BAPHLO-2011,0,CAS,21,1,2,18,4,8,9,0,
2573-27522,Carol Springer,M,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,6,4,0,
3459-59204,Caroline Poole,M,1,BSAC-2011,0,CA-CAS,33,1,2,17,4,8,18,0,
7722-94274,Isaac Marshall,F,1,BSAM-2011,0,CAS,21,1,2,20,4,8,3,0,
6797-32451,Eric Brown,M,1,BSABE-2011,0,CEAT,27,1,2,20,4,9,9,0,
0801-07216,Dylan Lewis,M,1,BSCS-2011-SP-PR,0,CAS,32,1,2,18,4,7,7,0,
8722-70945,Jessica Johnston,F,1,BSCHEM-2011,0,CAS,35,1,2,19,4,8,1,0,
8403-93717,Alison Hodges,M,1,BSABE-2011,0,CEAT,30,1,2,20,4,9,8,0,
6852-61514,Nathan Sutherland,M,1,BSCHEM-2011,0,CAS,36,1,2,19,4,9,1,0,
6758-19426,Max Mathis,F,1,BSA-2011,0,CA,37,1,2,18,4,8,11,0,
6219-69251,Max Nash,F,1,BSMST-2011-PHYS,0,CAS,26,1,2,22,4,9,0,0,
8791-10595,Michael Clark,M,1,PREVM-2011,0,CVM,17,1,1,18,4,8,7,0,
7125-82430,Frank Hunter,F,1,BSA-2011,0,CA,34,1,2,18,4,8,10,0,
7880-86432,Megan Murray,F,1,BSCE-2011,0,CEAT,35,1,2,17,4,7,3,0,
9099-80907,Amy Ball,M,1,BSEE-2011,0,CEAT,30,1,2,18,4,8,5,0,
4181-72443,Leah White,F,1,BSABE-2011,0,CEAT,36,1,2,20,4,9,8,0,
2962-78274,Frank Bell,M,1,BSEE-2011,0,CEAT,24,1,2,18,4,8,6,0,
1289-58473,Audrey Abraham,F,1,BSMST-2011-BIO,0,CAS,20,1,2,20,4,9,5,0,
7498-69338,Michelle Forsyth,F,1,BSAM-2011,0,CAS,32,1,2,20,4,8,4,0,
8685-12849,Grace Hart,M,1,BSA-2011,0,CA,15,1,1,19,4,8,13,0,
2190-03121,Heather Quinn,M,1,BSCS-2011-SP-PR,0,CAS,24,1,2,18,4,8,1,0,
